review,sentiment
the opening credits are pure poetry and i have watched it several times it had a corny 20 s adventure feel to it of course kathy is gorgeous but that voice did she realize this was a talkie one word voice coach great film for chronic insomnia along with a bottle of scotch ,0
i ve always knew anne desalvo was a great character actor now i know she is a great writer director also i have been a fan since i first saw her in the movies perfect my favorite year dc cab and stardust memories it s so rare to see lee grant these days in anything she has been missing from the screen for far too long it s also wonderful to see cloris leachman in something other than a sit com this is her best work since the last picture show if you grew up in an italian american family you will love this movie i wasn t expecting a lot when i started watching this movie so i was pleasantly surprised when i fell in love with this movie if you get the chance watch it ,1
i wait for each new episode each re run with anticipation the new look of sci fi created by stargate sg 1 is a wonder that i hope will never end to combine the past with the future is a new twist that is fascinating to me season 9 should be a thrill in itself i wish that richard dean anderson would show up more often in the new season as i love his dry wit as much as his temper tantrums in his character as jack o neill the other characters add their own uniqueness to the show that makes it a winner season after season you cancel this program in the next three years and you make a serious mistake also you need a bigger role for the asgard they are just too cool ,1
i saw conrack on a night i couldn t sleep and i was never so glad to have insomnia this story of a young white teacher who takes a position teaching poor black kids on an island in the carolina s is a great advertisement for teaching and for simply helping each other set in the early 60s with the civil rights issues viet nam and all that came with the 60s it is forgotten that the peace corps and many young people struck out to make a difference helping the unprivileged conrack with his open style of teaching is interested in these kids as people and encourages an honest interaction in his class that scares the power s that be the greatest part was that jon voight said they had a 20 year reunion and 18 of those kids became teachers its enough to make you think we as humans may have a chance to survive ourselves maybe hopefully see this film ,1
john van druten s bell book and candle is a delightful and unexpected fantasy about a coven of modern day witches living in new york city it was obviously an attractive movie property it had a stellar part for gillian holroyd for her erstwhile book publisher enforced sweetheart shepherd henderson and her madcap family and circle including shep s bewildered fiancée the hateful merle kittredge against whose chances with shep gillian begins her magical spell casting it even had pyewacket a siamese cat familiar with well timed miaows sidney redlitch a fake witch expert with atrocious pretensions and bad manners in short it seemed to its producer perhaps box office magic and so it proved to be so many things were right about its production it only had one element not perfect but i found the rest to be amusing charming and very consistently entertaining to begin with the screenplay by daniel taradash kept the best qualities of the fine theatrical play but opened out its scenes to include greenwich village and other areas of new york s scene the technical production was beautiful with cinematography by the legendary james wong howe a fine score by george duning more than clever sets by louis diage and gowns by jean louis in the attractive cast were wolfe barzell howard mcnear janice rule as merle ernie kovacs as redlitch jack lemmon as gillia s mischievous brother wonderful comediennes elsa lanchester and hermione gingold as fellow witches and lovely kim novak in one of her most touching parts as gillian jimmy stewart was the imperfect element in my judgment he did well with the comedic portions of his part but he was never convincing as a new york book publisher and a bit too old for the part of henderson anyhow but director richard quine used subtle lighting pace changes and unusually composed shots to indicate the oddness of the witch portions of the film keeping the other portions very luminous but straightforward in their presentation the plot s main crisis in the film comes to pass when in reality gillian falls for henderson who does not believe in witches at all she started out merely to alienate him from his fiancée her stuck up college rival later when henderson tries to walk out he keeps coming back to her and realizes he is under a spell as she has apologetically tried to explain to him meanwhile sidney redlich has been summoned by witching spell to come to new york to sell his book to henderson of course he knows nothing at all of magic but is quite puzzled and interested to find out why he had come anywhere at all but gillian s brother enlightens him all comes out right in the end in this romantic satire as gillian proves her love to henderson by losing her powers which is what happens to witches when they truly love a mortal of course he never really wanted to resist her anyhow the film has sprightly dialogue charm and a little magic of its own in the fey charm of the witches and the torments gillian must undergo in her battle with herself and to win the man she loves a lovely ending to this beautifully photographed and unusual romance makes its amazing realism though a fantasy just about complete in my view memorably delightful ,1
there s not really that much wrong with crash of the moons basically it s a few episodes of rocky jones space ranger merged into a film it is extremely dated however winky s treatment of vena is a good example of this one has to remember that it was geared to be shown to children in the 1950 s in this respect it succeeds if you like children s sci fi from the 1950 s go ahead and take a look at it you ll see john banner in a pre sgt schultz role he does a pretty good job in it all in all i d give it a 6 out of 10 not great but not bad ,0
when i think about this movie all the adjectives that come to mind somehow relate to the physical appreciation of the world texture smell color that s how i think this movie should be judged in terms of see the rich golden tones surrounding the young concubine asleep by the fireplace or the sweltering turkish bath and let it flood your senses with impressions of spice coarse cloth smooth skin scented oils flickering flames satin rustle don t just watch and listen be absorbed let the droning voice of the storyteller mesmerize you ,1
i saw this movie when it aired on the wb and fell in love with riley smith immediately i would recommend the movie to people of all ages who just feel like being entertained and not much more i wish they d air it again or cast riley smith in another movie ,1
i chuckled a few times during this movie i laughed out loud during the notarizing of the margarine company handover pun intended there are three segments in this movie the first one is supposed to be a spoof of woman grows up and launches career movies the tampax box was the funniest thing in this segment most of the cast members aren t listed here on imdb they are the lucky ones few other people will be able to connect this thing to the ruin of their acting careers the second segment is a spoof of sharkish woman sleeps her way to the top and seizes control of huge industry movies robert culp has several funny moments all physical humor including the aforementioned handover after his character dies the segment sinks lower and lower as dominique corsaire rises higher and higher by the time she becomes first lady i wanted to rip the cable out of the tv and watch snow i switched to pakistani music videos instead i don t understand urdu or whatever language the videos were in it was still better than listening to the dialogue in this painfully dull story then came municipalians with the big stars half of them on screen for less than a minute elisha cook jr christopher lloyd rhea perlman henny youngman julie kavner richard widmark and robby benson it s supposed to be a spoof of young cop teams with hardened substance abusing older cop who needs retirement badly movies the horizontal flash bar on the police car is very impressive it was interesting seeing old rtd buses and a shell gas station sign and an american savings sign none of them are around anymore nagurski s never stop anywhere you might have to get out the car made me smile momentarily then they discuss how boring the young cop is a lot back and forth about how boring he is that was as boring as this description of how boring it is nagurski s law number four never go into a music store that s been cut into with an acetylene torch made me think that the music store is a real business at the actual location the dispatcher gave thinking about that was more interesting than the set up for the gag which followed young falcone benson gets shot a lot he becomes a hardened cop like nagurski the segment keeps going on and on and on it won t stop it rolls relentlessly onward no matter how many times you wish he d just die already so this thing will end it doesn t it goes on and on and on then a buffy the vampire slayer episode which i ve seen four times already comes on thank god this abysmal movie ended while i went to get the mail ,0
what a fun b movie shepis is absolutely beautiful and the scarecrow is a distinct and original he really brought me back to the monsters of the 80 s the budget is obviously low and not everybody is pacino behind the lens but it doesn t matter because it never once takes itself seriously from the trailer trash redneck to the high flying martial arts moves of the scarecrow this is truly a b movie gem grab some refreshments snacks and a couple friends and kick back and relax i enjoyed this film so much i went out a purchased all 3 scarecrow films sure they re not for everybody but to each his own sometimes you just have to set the thinking cap down and smile ,1
i saw this play on showtime some years back in the comfort of my home and when the final note was struck i wanted to jump off the sofa and give the production a standing ovation as it was i shed a tear that it was such a bunch of fantastic performances and songs for my birthday my kids bought me the vhs version as well as the cd of the play with len cariou in the sweeny todd role i ve shared the play with many some finding the subject a bit sick but none having anything but praise for the songs i ve always loved the interplay in songs with angela lansbury and george hearn as well as hearn and edmund lyndeck as judge turpin i must own the dvd ,1
you should never ever even consider to watch this movie it is absolutely awful this isn t an overstatement it is so unbelievable and exaggerated it gets boring it is just a movie where they have taken stories and plots from several movies and put it together in one they writer hasn t been able to pull it off in a good way if you d like to see pretty girls in bikinis and no brain this might be the movie for you but still you should plug your ears and just watch it s not worth listening p there are so many great movies out there and if i could choose one this would be the last movie i would pick but all in all it s your choice enjoy ,0
this movie was terrible at first i just read the plot summary and it looked ok so i watched it the acting was terrible it was like the actor were almost camera shy everything seemed fake i feel bad for edward furlong terminator 2 was my favorite a few years ago i ve watched it at least 20 times the plot was also crap the writers were probably sleep deprived when they came up with the lines on the plus side it s the good kind of bad movie the one you keep watching just to see how much worst could it will get so that later you can tell other people how you couldn t believe how terrible the movie was i think everybody should watch this so that then we could appreciate better other real movies ,0
i just watched this movie by mistake what a little gem this film made in 1956 looks and feels like a late seventies movie and is in fact better more restrained and correct than say blue soldier the environmental anthropological undertones are way ahead of its time the understated cinematography is superb and terribly realistic much more than dances with wolves the last hunt manages to convey the look and feel of the buffalo killing fields of the late 1800s probably because those in the movie were real killing fields the movie was shot during legal forestry directed buffalo culls so the animals you see are really being shot the bones are real in conclusion a very under rated western masterpiece superbly acted directed and shot ,1
zarkorr is one bad movie this doesn t even rate in the so bad its good category it s just bad from the lack of set design to the acting to the special effects everything about this movie stinks for starters the film looks like it was filmed in just empty rooms with a couple of props thrown in to make it look good then we get acting that is so bad that it makes a high school play look like it was an oscar candidate and to top it all off there s the special effects that are so bad that they look like an amateur pulled them off in their garage the towns that the monster is supposedly crushing look like my nephew s train set so obviously fake that they scream out at the viewer the only good thing about the movie is the monster suit its just too bad that they spent all their budget on that and left nothing for the rest of the film and maybe a decent script would have helped too ,0
myself and my groovadelic 20 something pals just can t get enough of this awesome parker posey classic i tried renting this on dvd but can t seem to find it too bad as i m sure the features would be extra special we all highly recommend this uber cool comedy flickerino for a date or even just a cozy night home alone this would also be the purr fect type of movie to watch with your cat or even throw a party based on like a party girl party just like the one in the movie that the lovable huggable squeezable parker posey goes to at the end oh and be on the lookout for a gripping and hilarious surprise ending move aside the sixth sense you ve just been outdone by a way radder movie sorry no offense just calling it like it is take it from an old flick lover comedy just doesn t get better than party girl with parker p feel it yours ronald marie macdougall aka dj cyber rap :),1
eastenders has gone full circle from unmissable in 1985 to totally abysmal now it s such a bad reflection of the nation this crap tops the ratings the ideas for plots can consist of nothing more trivial than putting ever characters name in a hat the first two out regardless of their sex will sleep with each other the 3rd 4th out will have a fight in the vic the 5th one will be arrested the 6th develop an addiction 7th get pregnant etc etc the producers are clever though the 30 minute show is only actually ever comprised of 3 lines 1 someone will walk in the vic say what s goin on 2 someone else will stand up say leave it aht out 3 then a woman will say doan choo come in ere n insult mah fam ly that s it that s every show apart from the occasional get it sort id is it sort id the show was once a realistic portrayal of east end folk their way of life the buffers came off when 1 they extended it from two nights a week 2 the slater family turned up how they attract viewers is beyond me the kat character symbolizes everything that s gone wrong with society treating anyone else like something she s pulled off the bottom of her shoe the people who vote her the best character in these polls must the same as the ones that vote jamie redknapp best sportsman despite the fact he hasn t played a game for 3 years what i can never understand is if the show is the pinnacle of british tv why do all the biggest names leave ross kemp martin kemp the list is endless how long has the longest couple s marriage lasted with them being faithful to each other yes people leave but until the script writers realise that characters couple can be interesting likeable without sleeping around the show will continue to deteriorate an episode last week had 3 separate plots of exactly that and zoe the doctor top even lofty shell as most unconvincing couple ever to appear on tv yes eastenders is the most watched show thats undisputed but many external factors contribute to that 19 30 20 00 is the perfect time of day to gain the most audience figures it has an omnibus edition for 2 hours and more than that millions of the viewers watch it out of nothing more than habit but if they were completely honest to themselves they would admit that in 2002 more than ever it can be absolutely pitiful ,0
as we all know a romantic comedy is the genre with the ending already known the two leads always have to get together late in the third act i was trying to figure out how this will wrap up and how they will end up together a clue was given right from the start but you ll never realize it until the end it s a simple hook but it works it had to be you cover a lot of the usual ground but takes a fresh spin when ever possible i liked all the ny characters and i loved the locations it s a postcard of ny also it was nice to watch a film and not find anything offensive in it so if you like a good old fashion romantic movie then this is for you ,1
one of the more prominent popular episodes but clearly one of the worst a red shirt female falls for khan instead of dropping dead for a change and then proceeds to betray kirk and the enterprise as if loyalty were a non existent character trait on the ship makes one wonder what kind of psychology tests this supposedly brilliant starfleet uses to test people when hiring we have the same kind of absurd lack of loyalty in wink of an eye when a red shirt male takes the enemy s side just because he falls in love same as in ss however in that episode the betrayal plays a tiny role in the overall plot this is very silly because it once again makes kirk s crew seem like a bunch of soft headed easy to impress morons who once they fall in love with the enemy are capable of doing just about anything the fact that mcgivers switches back to kirk s side doesn t ameliorate the illogic in any way lord mcgiveth and the lord mctaketh why is khan kept behind a regular door when they know he has superior strength that s one of several st plot devices that undermine kirk s intelligence why does khan hold a knife against mccoy s throat if khan is of such superior intelligence then one would expect him to be more wily with the way he carries himself and what s with a sikh being played with a latino accent montalban should have been provided with a vocal coach i was half expecting to hear the plaaain the plaaaain in the background at any moment why the hell would kirk or any ship captain provide limitless use of the ship s library concerning the innermost technical details of the enterprise to anyone is the starfleet an institution solely consisting of idiots ss is a very cartoonish silly episode so no wonder trekkies love it it doesn t have too many sci fi elements in it which is what trekkies hate the most it also figures that the st franchise chose to revive this dull character for the second movie that way pleasing rabid trekkies who were so very disappointed with the first movie which you guessed it had far too much sci fi for the average tiny trekkie brain ,0
imagine if you took the christ myth mixed it with a healthy dose of porn against a backdrop of bad sci fi blackxploitation brotha from another planet like throw in a dash of after school special and lots of really bad kung fu fighting oh and some decent break dancing with an awesome casio keyboard soundtrack and some how they make this even worse than you could imagine there are at least 4 rape scenes at least one great car explosion a buff black guy running around in his undies with an uzi add alcohol and this is the perfect movie i mean lots and lots and lots of alcohol,0
god i was bored out of my head as i watched this pilot i had been expecting a lot from it as i m a huge fan of james cameron and not just since titanic i might add and his name in the credits i thought would be a guarantee of quality then again he also wrote the leaden strange days but the thing failed miserably at grabbing my attention at any point of its almost two hours of duration in all that time it barely went beyond its two line synopsis and i would be very hard pressed to try to figure out any kind of coherent plot out of all the mess of strands that went nowhere on top of that i don t think the acrobatics outdid even those of any regular a team episode as for alba yes she is gorgeous of course but the fact that she only displays one single facial expression the entire movie pouty and surly makes me also get bored of her gal wit an attitude schtick pretty soon you can count me out of this one mr cameron ,0
hare rama hare krishna was the biggest hit movie of 1971 filmed almost entirely in kathmandu the capital of nepal the movie depicts not only with the theme of a broken family but also a relationship between a brother and a sister as well as drugs and the hippie movement which made many people think that it involved the iskon the movement for krishna consciousness the movie begins with scenes of drugs and being informed that the woman dancing in front is the narrator s sister going back to the past the brother and sister are happily playing around the house only to hear their parents arguing this soon leads to a split in the family the brother goes with the mother and the sister with the father as years pass the brother goes in search of his sister and is informed that she no longer lives with the father and that she has moved to nepal here prashant the brother not only finds love but he also finds his sister janice but he finds out that she is not only in the wrong company of friends but is also on drugs as she wants to block all memory of her past with help of shanti his love the brother tries to get his sister away from all this but has to overcome many obstacles including people who stoop to all sorts of levels to stop him this is a multi cast movie and is led by the director and producer himself dev anand and also stars zeenat aman her first movie mumtaz rajendranath prem chopra jnr mehmood a k hangal and achala sachdev the music is superbly provided by the late r d burman whose last score was 1942 a love story during the filming dev anand asked panchamda r d burman to compose something special for this film days later panchamda came back with the composition of dum maro dum the song was an instant hit ,1
the minute you give an art film 1 10 you have people baying for your ignorant half ass ed artistically retarded blood i won t try and justify how i am not an aesthetically challenged retard by listing out all the art house cinema i have liked or mentioning how i gave some unknown cult classic a 10 10 all i ask is that someone explain to me the point purpose and message of this film here is how i would summarize the film opening montage of three unrelated urban legends depicting almost absurd levels of co incidence this followed by in a nutshell to save you 3 hours of pain the following a children s game show host dying of lung cancer tries to patch things up with his coke addicted daughter who he may or may not have raped when she was a child and who is being courted by a bumbling police officer with relationship issues while the game show s star contestant decides that he doesn t want to be a failed child prodigy a fate which has befallen another one of the game show contestants from the 60s who we see is now a jobless homosexual in love with a bartender with braces and in need of money for corrective oral surgery while the game show s producer himself dying of lung cancer asks his male nurse to help him patch up with the son he abandoned years ago and who has subsequently become a womanizing self help guru even as mr producer s second wife suffers from guilt pangs over having cheated a dying man and oh eventually it rains frogs you read correctly and i am sparing you the unbelievably long and pointless literally rambling monologues each character seems to come up with on the fly for no rhyme or reason other than possibly to make sure the film crosses 3 hours and becomes classified as a modern epic you are probably thinking that i could have done a better job of summarizing the movie and in turn of not confusing you if i had written the damn thing a little more coherently maybe in a few sentences instead of just one well now you know how i feel ,0
there s one line that makes it worth to rent for angel fans everyone else this is just a very bad horror flick the female characters are typical horror movies females they are wooden annoying and dumb you are glad when they are killed off long live the strong female character in a horror movie ,0
men of honor has many great aspects to it good action sequences plenty of feel good scenes a good musical score but the part that really makes the movie is the great acting mostly by robert deniro the story of men of honor is focused about carl brashear played by cuba gooding jr who wants to be the first african american deep sea diver in the navy it chronicles his rough struggle from being a poor farmer to getting into diving school and even further it is a good story but it seems like it has been done many times before a person against all of the odds won t give up until they accomplish their goals that they set for some sentimental reason many years ago it could happen but a lot of the struggles the brashear faces in the movie are questionable including the c o of the diving school tampering with his final test however all of that is made up for the scene when robert deniro finally enters the movie deniro plays mater chief sunday who is the teacher at the diving school brashear is attending as soon as deniro come in he omits this vibe of extreme arrogance that you can t hate unless you have incredible wilpower before the movie ends deniro gives off multiple speeches that would have you laughing at how cool he is but you are too stunned at the way he punches them out in the end you must doubt some of the aspects of the film but admit it if it was all the truth it would have you snoozing it your seat by the first twenty minutes ,1
my father the hero is sweet funny and cute gerard depardiu is awesome as andre a divorced father who takes his fourteen year old daughter nicole kathrine heigl to the caribbean for vacation while there his daughter meets a guy named ben dalton james to impress him she tells him that andre is her lover and that her father is in jail for armed robbery and her mother is a prostitute and that she ran off with her pimp everyone on the island is soon under the impression that andre s a child molester andre is between two relationships one with isabelle emma thompson who makes a cameo in the end of the film and diana faith prince from spin city my father the hero has many funny moments like when he s at a talent show and everyone tells him to play something french so he plays thank heaven for little girls from gigi everyone gets disgusted and leaves my father the hero doesn t deserve a 5 1 i think it deserves a 9 0 ,1
the title got my attention and then i wondered what will come out in the plot as we have seen so many super people movies these years and in fact i really liked it as there were a number of unusual funny scenes that i didn t expect uma thurman performed as average in g girl s role surprisingly i was again able to watch her toes in wide screen like in the beginning of kill bill luke wilson however played very well the idiot everyday guy who meets the big woman i could really get into his situation if you want a light touch of fun you should definitely watch g girl s and average matt s adventures especially to cheer up your partner 7 10 in my collection ,1
this film is outstanding on this date of apr 8 2007 it was on on demand from show time it had been a while since i seen it but it does feature thomas jane in the first role i seen him in at first you see a normal guy that seems kind of henpecked with a wife that seems close to going her own way the directors cut which i just watched has a opening scene that is cool paulina porizkova is dressed as a cheerleader type looking very fresh and hot trying to buy a coffee late at night with no small bills turns violent in a hurry paulina shows that her name on her letter jacket is the real deal meeting up with his old road pal nick played by aaron eckhart was cool at first and he even loans him his wife s car to take care of some business then he spots nicks silver briefcase and the day changes for the weird and violent there is a cast of real characters that parade through the next series of scenes but paulina s dallas steals the show i think her telling of a casey story to the doctor that is there to get a personal interview in a adoption application is outrageous as a rule i have never thought tall women were that sexy but as with any rule there are exceptions paulina is as one has never seen her before in films sexy and lethal like in the one movie with tom selleck but with a never seen before malevolence if your looking for film to add to your collection this one is worth the price paulina in the nude is worth the price alone but this story has everything one might hope one has love friendship sex and violence in a terrific mix when i first seen it years ago it blew my mind and i know you will feel the same way ,1
i really think that this movie is great personally but in every movie there is a downer now some of you may not have watched hilary duff s raise your voice but if you think about it those two shows are very very similar if you know what i mean in brave new girl holly wants so bad to get into haverty conservatory in raise your voice terri wants to go to a conservatory in l a don t remember the name of the conservatory there they are both in the music field and they both have to sing at the ending of the semester it s really funny how these two films are alike i personally like brave new girl better than raise your voice though ,1
i watched this film because i noticed that it had kari wuhrer in the cast i have long had a theory about her that she is a talented actress but never seems to get to prove that because she is always in this sort of low budget b movie she is still beautiful and she is still trying to act over the unfortunate material i always see her in this is no different the film is often ugly and disturbing but that doesn t make it good george wendt played against type and that was so jarring that he gets recognition for his role another note about ms wuhrer her breasts seem to have shrunk markedly since i saw her last perhaps reduction surgery or more likely removal of implants this not a bad thing she still looks great i would like to see her in a better movie ,0
greenthumb grace is left penniless after her husbands death so she turns to ganja growing in order to pay the bills it sounds promising and the ever reliable brenda blethyn doesn t disappoint but the material is sitcom thin there s actually a scene where grace asks her young gardener to give me one a toke and he thinks she s asking for sex and acts all awkward yes it s humour so twee a nun would be bored saving grace doesn t seem to know what it wants to be the stunning cinematography and stately pace evoke memories of ryan s daughter whilst the light hearted whimsy of the country townsfolk could be lifted from any episode of antiques roadshow it does speed up after the first hour but by then it s too clichéd to care the climax manages to be unpredictable only by introducing the most shameless deux ex machina i ve ever seen ,0
as i understand it after the chinese took over hong kong the infamous cat 3 hong kong movies kind of disappeared at least until now and what an amazing movie this one is i knew it was a rough crime drama going in but being the first cat 3 i ve purchased that s been made recently i wasn t sure what to expect a cambodian hit man goes to hong kong to knock off the wife of a judge who is also a lawyer turns out the judge made the arrangements for the hit man because she was divorcing the judge and threatening to take all his money this is all known within the first ten minutes so nothing is being given away after the hit the cops locate the hit man pretty fast but in trying to arrest him several police officers and civilians are killed he eludes the police and now the race is on to catch the guy before he escapes back to cambodia this is a movie that never stops and hardly gives the viewer a chance to catch their breath yes it is very violent and intense many cops are killed as the hit man proves very very hard to track and take down when they do locate him along the way the hit man in trying to hide in a dump finds a women being raped and mistreated by some man he helps her and saves her from the guy and she persuades the hit man to take her along with him in his escape i loved this movie it s like a roller coaster that just keeps moving and moving at high speed as one incident leads to another and the police at times are just as bad or worse as the hit man the acting is exceptionally good and the location filming and photography is at time breathtaking there s no let up in this movie not even with the very very incredible ending the ending is pretty much unbelievable and also a fitting end to all the action and violence yes the violence is brutal at times but this is a very no nonsense crime drama that will knock your socks off dog eat dog definitely needs a more widespread release including an r1 release for sure great movie highly recommended ,1
if the following sounds tempting then by all means rush down to your local blockbuster and rent this movie post haste 1 awful 60 s hairstyles from pathetic perms to dodgy ducktails 2 the worst child actor in the world ever who does nothing but cry and say daddy in the most annoying voice imaginable 3 lots of stock footage of alligators and monkeys that doesn t mesh with the film at all 4 stereotypical indians who use blowpipes and talk gobbledegook oh and it goes without saying they whoop around a campfire 5 hilariously fake plane crash mechanics where the cast actually throw themselves into the corners of the cardboard set 6 the exterior shots of 5 which look suspiciously like a toy jet on a string being led around a studio lit with blue light 7 terrible special effects which make the ones used in the first star trek series look cutting edge by comparison special mention the little boy s blond hair glowing oh dear 8 laughable editing and continuity where background items move between scenes the soundtrack changes completely without any warning etc 9 not got enough money to hire a professional dancer get any lady from off the street to prance about like an idiot no one will notice the difference er 10 a thrilling climax involving quicksand snakes more stuff from the archives and a ton of fake blood don t forget to put in a stupid tribal sounding song either the more sensible among you however will wait for it s inevitable appearance on mst3k when this classic tv show is resurrected and then you can watch it in the spirit it was intended any other kind of enjoyment to be derived from this crap is unthinkable not to mention unworkable so don t even try it 0 10,0
i can t believe that the city of muncie is so hard up for attention that they would embarrass themselves by allowing this show to be done there this show is like a slap in the face to real hard working law enforcement officers i have never before in my life seen anything so stupid in my life if they had billed it as a comedy that would be one thing but to say it is reality is nothing short of a lie i only saw it once and was appalled at what i saw i wanted to see the little guy get into a foot chase with a bad guy what a joke that would have been nothing on the show was even close to the real world the city of muncie the police chief and all the officers should be hanging their heads in shame and should never want o admit they come from that city no wonder it didn t stay around on tv,0
there are good bad movies and bad bad movies and enjoyably bad movies this isn t one of them this is a movie that doesn t realize just how bad it is i saw this at a screening on november 14 2006 at the new beverly theater in los angeles as part of the grindhouse cinema this theater puts on every month hopefully presenters eric caiden co will think twice before letting writer director lawrenece foldes anywhere near them again what a con man the guy got up to speak before the film you would think he was orson welles talking about touch of evil or some other lost classic hardly nice of him to take up 20 minutes of the audiences time with his incoherent rambling young warriors has been described as a cross between animal house and death wish but if you are expecting something along the lines of imitations like revenge of the nerds or the exterminator you will be in for one sad disappointment the script makes zero sense the direction is so poor the actors looked embarrassed and what can you say when the best thing about the movie is watching a car blow up poor richard shaft roundtree in this movie he plays another character with the first name of john but that s about the only similarity his character here has to the aforementioned classic i hope this film allowed him to pay the rent for another month other actors who look like they wished they could be anywhere else included ernest borgnine and linda day george this is a complete waste of time even the audience did not seem that into it except for the one spazz boy sitting in the back who yelled whoa every five minutes and his girlfriend who giggled with the fervor of a lobotomized talking barbie every time he opened his mouth for real films about vigilantes i would suggest the following death wish i ii iii exterminator i vigilante force ms 45 rolling thunder the no mercy man the latter two being a pair of films presented at this theater a couple of years ago probably the same budget as young warriors but both were a million times better :D,0
given christopher nolan s string of successful films it s a no brainer for me to want to check out his filmography watch his debut feature which is shot in black and white back in england running less than 70 minutes long done with little budget but containing all the hallmarks that has made him a master filmmaker and storyteller though short the film is no less gripping with its meandering plot that will leave you guessing because the premise doesn t even scratch the surface of this tale which is pretty amazing considering the depth in the narrative s structure and characterization as told we follow a writer wannabe called bill jeremy theobald who starts a habitual obsession with following random people he fancies on the streets in a voyeuristic manner which at first could be conceived as research before he starts to make up his own rules and break them he meets up with charismatic cobb alex haw who turns out to be a robber with peculiar sensibilities and modus operandi and soon finds himself hooked with hanging out with him as they go about breaking and entering and speculating about their victim s livelihood as does the pursuit of a femme fatale blond lucy russell a mobster s moll who rejects his every advance told in a non linear fashion which comes with scenes that don t quite add up in the beginning this sets the film up for multiple viewings as you study just how nolan sustains that suspense and intrigue with you as the audience expecting and wanting more which gets duly delivered there are enough twists here which spins the film into a dizzying crescendo where loose ends begin to come together and the brilliance of the stellar story start to shine through it s also amazing how as a first feature shot on the cheap that something that clever and sophisticated can be conceived from his own experience in being burgled with nolan involved in every stage of production from writing to shooting producing and directing having worked on the project for a year since shoots can only happen on weekends i guess here s an example of a successful filmmaker s humble roots which should serve as inspiration and spur new filmmakers out there now i ll patiently wait for christopher nolan s inception due out later this year whose trailer is already such a tease ,1
this movie was good i can t say it was one of the best but it still was good the only reason that i watched it was because of ryan phillippe he is soo hot don t get mad reese but i think that it was sort of funny not a laugh your head out kinda thing but still o k ,1
greetings from lithuania this is the first question that comes to head after watching this movie you know i saw a lot of bad movies in my life but after watching this one i only had two questions 1 is this was just a parody spoof 2 how could people create such a thing if you never saw this film than you really don t know what is a really bad film i mean bad the script are you kidding my acting is so horrible that i thing the actors where just having fun in this movie i know this is b movie but come on is this have to be a reason to be such a garbage oh and what an ending a must miss ending just when you thing that this is the worst thing you have ever saw wait until the ending because that kind of ending you have never saw before and i hope you will never see awoid this movie at any cost and don t say i didn t warn you ,0
i am a great fan of martin amis on whose book this film is based unfortunately the director has been unable to translate the book to the screen the novel is thoroughly post modern and highly artificial in its wildly overblown characters and the disintegration of traditional plot line and character development it is an hilarious examination of human greed excess and emptiness by one of the most moral of contemporary british writers the director of the film has completely missed the point of the novel in his hands the film screams along at breakneck speed indulging in every known trick shot and odd camera angle possible it is like ken russel on acid and suffers from that older director s self indulgence cranked up to a hundred not even the brief glimpse of gorgeous actor christian solimeno s penis was enough to save this wretched film for me abysmal ,0
to be honest this film is another in a series of huge disappointments most of these so called masters of horror films are only horrifying in terms of their sub par effects and laughable story lines aside from ron perlman everyone else in this film cannot act to save their life the gunshots sounded like someone was playing bop it under the boom mike or something and looked completely unrealistic overall this film is about as scary as home alone the only good masters are cigarette burns jennifer and maybe pelts i don t know how these directors can sleep at night knowing that they have ruined the very genre that some of them used to actually understand ,0
this obvious pilot for an unproduced tv series features young canadian actress shiri appleby as an amnesiac with some pretty incredible powers that must be put to use when a man turned flying demon is let loose on the world the cgi is par for a tv job and appleby is ok as an amnesiac but hard to swallow as a superheroine familiar tv face richard burgi is along for the ride as appleby s mentor but he can do nothing to elevate this dreck above the mediocre level we see way too much of the cartoonish flying demon right from the start a bad sign also the scenes where burgi is training appleby for battle are actually laughable they are a bad copy of similar scenes in several other movies most notably remo williams ,0
 the running jumping standing still film is not a film as such but it is a short series of clips with a comical slapstick theme this film got richard lester recognised and paved the way for him to direct the first beatles film a hard day s night richard lester directed and wrote the music for his first film in 1959 this film was entitled the running jumping standing still film it was intended to be viewed only by those who had aided in its production since the film was intended to be viewed by lester and his partners alone a small amount of money and time was invested the sole purpose of this film is entertainment but the main reason for its existence is the fact that it served as an experiment to work the camera the film cost 70 to make and it was filmed in sepia toned film stock in a field on a couple of sundays all of the shots that were filmed were included in the finished production the finished production is eleven minutes in length the running jumping standing still film is a comedy about english sundays and the small hobbies that people do to pass the time all of the events in this film take place in a field a few of these comical events include a woman scrubbing a lawn a man running around a tree stump with a needle to play a record a photographer developing film in a pond an artist aided in painting by the numbers on a model s face a man building a tent an athlete running over the tent and a duel between a man with a knife and a man with a gun not only does the film poke fun at the hobbies that people do to pass the time away but it also pokes fun at english culture when compared to american culture another one of several events in this film includes a group of men and a kite which has been constructed out of the flag of the united kingdom one of the men jumps inside the kite while the other men attempt to fly it and the kite breaks according to neil sinyard author of the films of richard lester this event symbolizes the united kingdom as lesser in power and technology when compared to the united states during the space age according to this scene the british fly primitive kites while the americans the world power after world war ii fly highly advanced rockets and space shuttles ,0
