Unnamed: 0,product,num_users
5481,6149,20
5482,7863,14
5483,14,2
5484,10247,30
5485,3544,18
5486,5073,88
5487,6149,8
5488,7863,65
5489,14,22
5490,10247,28
5491,3544,35
5492,5073,21
5493,6149,3
5494,7863,9
5495,14,16
5496,10247,16
5497,3544,12
5498,5073,21
5499,6149,77
5500,7863,26
5501,14,65
5502,10247,13
5503,3544,24
5504,5073,33
5505,6149,16
5506,7863,72
5507,14,3
5508,10247,38
5509,3544,6
5510,5073,37
5511,6149,59
5512,7863,30
5513,14,12
5514,10247,17
5515,3544,55
5516,5073,15
5517,6149,15
5518,7863,16
5519,14,34
5520,10247,5
5521,3544,12
5522,5073,44
5523,6149,4
5524,7863,3
5525,14,8
5526,10247,89
5527,3544,20
5528,5073,87
5529,6149,46
5530,7863,72
5531,14,16
5532,10247,27
5533,3544,9
5534,5073,69
5535,6149,11
5536,7863,84
5537,14,2
5538,10247,53
5539,3544,5
5540,5073,74
5541,6149,52
5542,7863,44
5543,14,32
5544,10247,3
5545,3544,27
5546,5073,2
5547,6149,17
5548,7863,22
5549,14,10
5550,10247,19
5551,3544,26
5552,5073,25
5553,6149,1
5554,7863,52
5555,14,23
5556,10247,33
5557,3544,91
5558,5073,96
5559,6149,22
5560,7863,3
5561,14,2
5562,10247,81
5563,3544,83
5564,5073,3
5565,6149,3
5566,7863,6
5567,14,46
5568,10247,73
5569,3544,77
5570,5073,42
5571,6149,42
5572,7863,58
5573,14,95
5574,10247,53
5575,3544,8
5576,5073,32
5577,6149,8
5578,7863,7
5579,14,5
5580,10247,53
5581,3544,3
5582,5073,13
5583,6149,34
5584,7863,56
5585,14,28
5586,10247,37
5587,3544,1
5588,5073,95
5589,6149,42
5590,7863,44
5591,14,87
5592,10247,12
5593,3544,13
5594,5073,15
5595,6149,21
5596,7863,69
5597,14,6
5598,10247,94
5599,3544,26
5600,5073,7
5601,6149,33
5602,7863,46
5603,14,32
5604,10247,0
5605,3544,93
5606,5073,28
5607,6149,60
5608,7863,29
5609,14,85
5610,10247,8
5611,3544,29
5612,5073,37
5613,6149,5
5614,7863,70
5615,14,5
5616,10247,14
5617,3544,78
5618,5073,1
5619,6149,31
5620,7863,11
5621,14,9
5622,10247,30
5623,3544,37
5624,5073,18
5625,6149,35
5626,7863,73
5627,14,67
5628,10247,39
5629,3544,6
5630,5073,0
5631,6149,27
5632,7863,23
5633,14,19
5634,10247,13
5635,3544,60
5636,5073,6
5637,6149,3
5638,7863,20
5639,14,86
5640,10247,80
5641,3544,95
5642,5073,8
5643,6149,1
5644,7863,50
5645,14,27
5646,10247,1
5647,3544,98
5648,5073,21
5649,6149,31
5650,7863,55
5651,14,6
5652,10247,75
5653,3544,3
5654,5073,81
5655,6149,9
5656,7863,61
5657,14,62
5658,10247,36
5659,3544,64
5660,5073,16
5661,6149,1
5662,7863,39
5663,14,38
5664,10247,5
5665,3544,92
5666,5073,21
5667,6149,9
5668,7863,17
5669,14,85
5670,10247,28
5671,3544,26
5672,5073,2
5673,6149,3
5674,7863,29
5675,14,91
5676,10247,63
5677,3544,74
5678,5073,70
5679,6149,69
5680,7863,2
5681,14,7
5682,10247,14
5683,3544,25
5684,5073,19
5685,6149,46
5686,7863,6
5687,14,6
5688,10247,65
5689,3544,86
5690,5073,47
5691,6149,84
5692,7863,62
5693,14,91
5694,10247,69
5695,3544,77
5696,5073,70
5697,6149,92
5698,7863,77
5699,14,13
5700,10247,36
5701,3544,11
5702,5073,7
5703,6149,47
5704,7863,25
5705,14,3
5706,10247,35
5707,3544,61
5708,5073,63
5709,6149,84
5710,7863,28
5711,14,82
5712,10247,15
5713,3544,29
5714,5073,41
5715,6149,1
5716,7863,31
5717,14,7
5718,10247,60
5719,3544,2
5720,5073,38
5721,6149,25
5722,7863,16
5723,14,22
5724,10247,24
5725,3544,36
5726,5073,67
5727,6149,56
5728,7863,35
5729,14,18
5730,10247,92
5731,3544,52
5732,5073,16
5733,6149,98
5734,7863,9
5735,14,25
5736,10247,19
5737,3544,39
5738,5073,16
5739,6149,51
5740,7863,86
5741,14,93
5742,10247,28
5743,3544,65
5744,5073,24
5745,6149,96
5746,7863,48
5747,14,21
5748,10247,1
5749,3544,25
5750,5073,20
5751,6149,31
5752,7863,46
5753,14,34
5754,10247,97
5755,3544,4
5756,5073,66
5757,6149,54
5758,7863,13
5759,14,88
5760,10247,6
5761,3544,6
5762,5073,69
5763,6149,17
5764,7863,6
5765,14,83
5766,10247,46
5767,3544,13
5768,5073,39
5769,6149,64
5770,7863,14
5771,14,20
5772,10247,5
5773,3544,9
5774,5073,20
5775,6149,35
5776,7863,32
5777,14,54
5778,10247,60
5779,3544,49
5780,5073,86
5781,6149,1
5782,7863,88
5783,14,52
5784,10247,9
5785,3544,16
5786,5073,87
5787,6149,25
5788,7863,59
5789,14,1
5790,10247,67
5791,3544,15
5792,5073,74
5793,6149,70
5794,7863,61
5795,14,39
5796,10247,22
5797,3544,53
5798,5073,61
5799,6149,94
5800,7863,35
5801,14,5
5802,10247,73
5803,3544,12
5804,5073,63
5805,6149,22
5806,7863,80
5807,14,69
5808,10247,29
5809,3544,17
5810,5073,65
5811,6149,55
5812,7863,15
5813,14,8
5814,10247,9
5815,3544,31
5816,5073,28
5817,6149,58
5818,7863,3
5819,14,30
5820,10247,13
5821,3544,93
5822,5073,37
5823,6149,14
5824,7863,61
5825,14,6
5826,10247,26
5827,3544,2
5828,5073,26
5829,6149,26
5830,7863,21
5831,14,37
5832,10247,13
5833,3544,82
5834,5073,44
5835,6149,2
5836,7863,58
5837,14,45
5838,10247,40
5839,3544,34
5840,5073,90
5841,6149,36
5842,7863,34
5843,14,50
5844,10247,16
5845,3544,13
5846,5073,13
5847,6149,30
5848,7863,33
5849,14,24
5850,10247,32
5851,3544,79
5852,5073,10
5853,6149,2
5854,7863,11
5855,14,8
5856,10247,63
5857,3544,56
5858,5073,68
5859,6149,3
5860,7863,36
5861,14,60
5862,10247,4
5863,3544,12
5864,5073,35
5865,6149,68
5866,7863,2
5867,14,7
5868,10247,7
5869,3544,49
5870,5073,47
5871,6149,14
5872,7863,32
5873,14,1
5874,10247,71
5875,3544,64
5876,5073,29
5877,6149,55
5878,7863,6
5879,14,70
5880,10247,2
5881,3544,46
5882,5073,1
5883,6149,23
5884,7863,81
5885,14,14
5886,10247,50
5887,3544,69
5888,5073,40
5889,6149,88
5890,7863,37
5891,14,25
5892,10247,81
5893,3544,20
5894,5073,29
5895,6149,19
5896,7863,83
5897,14,11
5898,10247,20
5899,3544,18
5900,5073,9
5901,6149,3
5902,7863,48
5903,14,74
5904,10247,95
5905,3544,97
5906,5073,11
5907,6149,41
5908,7863,15
5909,14,23
5910,10247,19
5911,3544,44
5912,5073,27
5913,6149,71
5914,7863,11
5915,14,19
5916,10247,64
5917,3544,89
5918,5073,61
5919,6149,67
5920,7863,23
5921,14,10
5922,10247,26
5923,3544,46
5924,5073,39
5925,6149,12
5926,7863,42
5927,14,80
5928,10247,8
5929,3544,77
5930,5073,53
5931,6149,82
5932,7863,58
5933,14,29
5934,10247,27
5935,3544,37
5936,5073,17
5937,6149,18
5938,7863,82
5939,14,82
5940,10247,3
5941,3544,67
5942,5073,28
5943,6149,28
5944,7863,14
5945,14,99
5946,10247,4
5947,3544,57
5948,5073,5
5949,6149,59
5950,7863,4
5951,14,3
5952,10247,37
5953,3544,30
5954,5073,7
5955,6149,8
5956,7863,13
5957,14,1
5958,10247,0
5959,3544,2
5960,5073,91
5961,6149,38
5962,7863,55
5963,14,55
5964,10247,60
5965,3544,25
5966,5073,34
5967,6149,14
5968,7863,19
5969,14,71
5970,10247,45
5971,3544,70
5972,5073,11
5973,6149,1
5974,7863,49
5975,14,50
5976,10247,91
5977,3544,7
5978,5073,6
5979,6149,3
5980,7863,62
5981,14,4
5982,10247,77
5983,3544,47
5984,5073,93
5985,6149,4
5986,7863,5
5987,14,36
5988,10247,53
5989,3544,4
5990,5073,4
5991,6149,30
5992,7863,75
5993,14,5
5994,10247,34
5995,3544,59
5996,5073,44
5997,6149,2
5998,7863,80
5999,14,0
6000,10247,82
6001,3544,2
6002,5073,6
6003,6149,13
6004,7863,20
6005,14,20
6006,10247,0
6007,3544,16
6008,5073,37
6009,6149,32
6010,7863,26
6011,14,9
6012,10247,94
6013,3544,82
6014,5073,61
6015,6149,25
6016,7863,8
6017,14,88
6018,10247,57
6019,3544,36
6020,5073,40
6021,6149,80
6022,7863,2
6023,14,89
6024,10247,27
6025,3544,5
6026,5073,7
6027,6149,3
6028,7863,16
6029,14,62
6030,10247,71
6031,3544,30
6032,5073,53
6033,6149,4
6034,7863,23
6035,14,14
6036,10247,8
6037,3544,1
6038,5073,79
6039,6149,3
6040,7863,18
6041,14,16
6042,10247,87
6043,3544,67
6044,5073,94
6045,6149,5
6046,7863,27
6047,14,80
6048,10247,36
6049,3544,95
6050,5073,76
6051,6149,13
6052,7863,23
6053,14,82
6054,10247,37
6055,3544,6
6056,5073,41
6057,6149,4
6058,7863,39
6059,14,52
6060,10247,77
6061,3544,7
6062,5073,64
6063,6149,5
6064,7863,10
6065,14,16
6066,10247,12
6067,3544,64
6068,5073,70
6069,6149,91
6070,7863,58
6071,14,94
6072,10247,4
6073,3544,35
6074,5073,38
6075,6149,74
6076,7863,36
6077,14,1
6078,10247,48
6079,3544,14
6080,5073,37
6081,6149,74
6082,7863,97
6083,14,70
6084,10247,19
6085,3544,14
6086,5073,20
6087,6149,73
6088,7863,23
6089,14,4
6090,10247,35
6091,3544,24
6092,5073,74
6093,6149,25
6094,7863,12
6095,14,37
6096,10247,11
6097,3544,51
6098,5073,73
6099,6149,76
6100,7863,6
6101,14,55
6102,10247,10
6103,3544,39
6104,5073,17
6105,6149,59
6106,7863,5
6107,14,44
6108,10247,76
6109,3544,14
6110,5073,51
6111,6149,19
6112,7863,12
6113,14,23
6114,10247,53
6115,3544,48
6116,5073,10
6117,6149,9
6118,7863,59
6119,14,2
6120,10247,10
6121,3544,75
6122,5073,42
6123,6149,3
6124,7863,75
6125,14,62
6126,10247,37
6127,3544,22
6128,5073,53
6129,6149,67
6130,7863,25
6131,14,55
6132,10247,30
6133,3544,28
6134,5073,33
6135,6149,32
6136,7863,2
6137,14,51
6138,10247,63
6139,3544,52
6140,5073,68
6141,6149,23
6142,7863,25
6143,14,68
6144,10247,25
6145,3544,65
6146,5073,64
6147,6149,18
6148,7863,9
6149,14,96
6150,10247,95
6151,3544,42
6152,5073,6
6153,6149,25
6154,7863,83
6155,14,4
6156,10247,20
6157,3544,75
6158,5073,89
6159,6149,13
6160,7863,26
6161,14,80
6162,10247,32
6163,3544,92
6164,5073,97
6165,6149,6
6166,7863,64
6167,14,25
6168,10247,8
6169,3544,4
6170,5073,4
6171,6149,86
6172,7863,91
6173,14,37
6174,10247,8
6175,3544,2
6176,5073,23
6177,6149,96
6178,7863,50
6179,14,3
6180,10247,21
6181,3544,16
6182,5073,17
6183,6149,86
6184,7863,2
6185,14,84
6186,10247,42
6187,3544,33
6188,5073,23
6189,6149,12
6190,7863,7
6191,14,6
6192,10247,4
6193,3544,61
6194,5073,35
6195,6149,20
6196,7863,12
6197,14,15
6198,10247,29
6199,3544,35
6200,5073,42
6201,6149,13
6202,7863,47
6203,14,71
6204,10247,28
6205,3544,44
6206,5073,31
6207,6149,25
6208,7863,80
6209,14,5
6210,10247,3
6211,3544,46
6212,5073,33
6213,6149,21
6214,7863,1
6215,14,23
6216,10247,96
6217,3544,17
6218,5073,77
6219,6149,82
6220,7863,32
6221,14,3
6222,10247,10
6223,3544,4
6224,5073,4
6225,6149,40
6226,7863,3
6227,14,32
6228,10247,45
6229,3544,36
6230,5073,94
6231,6149,2
6232,7863,23
6233,14,20
6234,10247,37
6235,3544,81
6236,5073,45
6237,6149,93
6238,7863,41
6239,14,6
6240,10247,37
6241,3544,11
6242,5073,17
6243,6149,40
6244,7863,65
6245,14,6
6246,10247,14
6247,3544,95
6248,5073,8
6249,6149,41
6250,7863,20
6251,14,50
6252,10247,1
6253,3544,75
6254,5073,65
6255,6149,44
6256,7863,33
6257,14,11
6258,10247,33
6259,3544,38
6260,5073,33
6261,6149,3
6262,7863,45
6263,14,15
6264,10247,86
6265,3544,12
6266,5073,19
6267,6149,48
6268,7863,21
6269,14,17
6270,10247,48
6271,3544,2
6272,5073,11
6273,6149,6
6274,7863,28
6275,14,23
6276,10247,15
6277,3544,23
6278,5073,11
6279,6149,29
6280,7863,72
6281,14,70
6282,10247,97
6283,3544,1
6284,5073,23
6285,6149,36
6286,7863,71
6287,14,82
6288,10247,52
6289,3544,29
6290,5073,16
6291,6149,67
6292,7863,23
6293,14,5
6294,10247,55
6295,3544,0
6296,5073,53
6297,6149,5
6298,7863,2
6299,14,61
6300,10247,13
6301,3544,14
6302,5073,10
6303,6149,86
6304,7863,40
6305,14,99
6306,10247,1
6307,3544,98
6308,5073,49
6309,6149,3
6310,7863,54
6311,14,19
6312,10247,56
6313,3544,12
6314,5073,14
6315,6149,12
6316,7863,83
6317,14,48
6318,10247,38
6319,3544,10
6320,5073,66
6321,6149,65
6322,7863,5
6323,14,22
6324,10247,59
6325,3544,67
6326,5073,36
6327,6149,60
6328,7863,64
6329,14,17
6330,10247,11
6331,3544,86
6332,5073,66
6333,6149,53
6334,7863,1
6335,14,4
6336,10247,47
6337,3544,35
6338,5073,4
6339,6149,11
6340,7863,21
6341,14,33
6342,10247,16
6343,3544,19
6344,5073,59
6345,6149,58
6346,7863,17
6347,14,28
6348,10247,5
6349,3544,89
6350,5073,73
6351,6149,1
6352,7863,15
6353,14,28
6354,10247,27
6355,3544,16
6356,5073,7
6357,6149,25
6358,7863,18
6359,14,45
6360,10247,46
6361,3544,7
6362,5073,32
6363,6149,2
6364,7863,44
6365,14,4
6366,10247,5
6367,3544,29
6368,5073,21
6369,6149,64
6370,7863,79
6371,14,43
6372,10247,71
6373,3544,36
6374,5073,43
6375,6149,29
6376,7863,37
6377,14,15
6378,10247,60
6379,3544,74
6380,5073,24
6381,6149,82
6382,7863,41
6383,14,91
6384,10247,9
6385,3544,19
6386,5073,55
6387,6149,27
6388,7863,3
6389,14,4
6390,10247,3
6391,3544,7
6392,5073,11
6393,6149,19
6394,7863,32
6395,14,1
6396,10247,17
6397,3544,18
6398,5073,46
6399,6149,33
6400,7863,19
6401,14,32
6402,10247,14
6403,3544,4
6404,5073,9
6405,6149,91
6406,7863,26
6407,14,80
6408,10247,19
6409,3544,21
6410,5073,74
6411,6149,9
6412,7863,84
6413,14,55
6414,10247,19
6415,3544,71
6416,5073,96
6417,6149,51
6418,7863,59
6419,14,9
6420,10247,63
6421,3544,10
6422,5073,12
6423,6149,70
6424,7863,29
6425,14,67
6426,10247,2
6427,3544,97
6428,5073,16
6429,6149,25
6430,7863,39
6431,14,99
6432,10247,69
6433,3544,44
6434,5073,79
6435,6149,94
6436,7863,42
6437,14,19
6438,10247,8
6439,3544,39
6440,5073,40
6441,6149,52
6442,7863,5
6443,14,44
6444,10247,5
6445,3544,83
6446,5073,86
6447,6149,36
6448,7863,63
6449,14,55
6450,10247,13
6451,3544,7
6452,5073,28
6453,6149,26
6454,7863,29
6455,14,6
6456,10247,9
6457,3544,9
6458,5073,33
6459,6149,49
6460,7863,57
6461,14,75
6462,10247,59
6463,3544,88
6464,5073,78
6465,6149,84
6466,7863,82
6467,14,13
6468,10247,74
6469,3544,23
6470,5073,14
6471,6149,50
6472,7863,57
6473,14,62
6474,10247,30
6475,3544,66
6476,5073,83
6477,6149,52
6478,7863,49
6479,14,52
6480,10247,58
6481,3544,4
6482,5073,30
6483,6149,7
6484,7863,15
6485,14,11
6486,10247,25
6487,3544,69
6488,5073,7
6489,6149,50
6490,7863,15
6491,14,15
6492,10247,49
6493,3544,12
6494,5073,25
6495,6149,16
6496,7863,29
6497,14,50
6498,10247,2
6499,3544,5
6500,5073,39
6501,6149,62
6502,7863,77
6503,14,2
6504,10247,80
6505,3544,50
6506,5073,66
6507,6149,73
6508,7863,20
6509,14,30
6510,10247,20
6511,3544,98
6512,5073,19
6513,6149,37
6514,7863,42
6515,14,5
6516,10247,31
6517,3544,9
6518,5073,3
6519,6149,6
6520,7863,30
6521,14,35
6522,10247,87
6523,3544,13
6524,5073,6
6525,6149,98
6526,7863,23
6527,14,20
6528,10247,33
6529,3544,62
6530,5073,71
6531,6149,70
6532,7863,11
6533,14,60
6534,10247,76
6535,3544,7
6536,5073,3
6537,6149,9
6538,7863,49
6539,14,11
6540,10247,18
6541,3544,38
6542,5073,6
6543,6149,30
6544,7863,11
6545,14,4
6546,10247,92
6547,3544,6
6548,5073,1
6549,6149,11
6550,7863,29
6551,14,96
6552,10247,23
6553,3544,43
6554,5073,7
6555,6149,19
6556,7863,22
6557,14,36
6558,10247,59
6559,3544,43
6560,5073,40
6561,6149,17
6562,7863,44
6563,14,73
6564,10247,72
6565,3544,28
6566,5073,62
6567,6149,19
6568,7863,69
6569,14,11
6570,10247,9
6571,3544,25
6572,5073,58
6573,6149,60
6574,7863,48
6575,14,22
6576,10247,37
6577,3544,11
6578,5073,27
6579,6149,20
6580,7863,30
6581,14,41
6582,10247,80
6583,3544,10
6584,5073,85
6585,6149,97
6586,7863,22
6587,14,93
6588,10247,48
6589,3544,47
6590,5073,38
6591,6149,56
6592,7863,72
6593,14,97
6594,10247,2
6595,3544,36
6596,5073,17
6597,6149,80
6598,7863,40
6599,14,24
6600,10247,58
6601,3544,92
6602,5073,41
6603,6149,2
6604,7863,50
6605,14,16
6606,10247,18
6607,3544,62
6608,5073,95
6609,6149,5
6610,7863,27
6611,14,39
6612,10247,48
6613,3544,5
6614,5073,39
6615,6149,94
6616,7863,33
6617,14,78
6618,10247,77
6619,3544,98
6620,5073,14
6621,6149,17
6622,7863,60
6623,14,47
6624,10247,73
6625,3544,52
6626,5073,54
6627,6149,90
6628,7863,90
6629,14,37
6630,10247,3
6631,3544,9
6632,5073,18
6633,6149,39
6634,7863,38
6635,14,17
6636,10247,80
6637,3544,7
6638,5073,20
6639,6149,4
6640,7863,5
6641,14,12
6642,10247,13
6643,3544,59
6644,5073,27
6645,6149,17
6646,7863,52
6647,14,2
6648,10247,8
6649,3544,22
6650,5073,88
6651,6149,65
6652,7863,57
6653,14,13
6654,10247,98
6655,3544,71
6656,5073,25
6657,6149,5
6658,7863,41
6659,14,47
6660,10247,25
6661,3544,60
6662,5073,11
6663,6149,5
6664,7863,8
6665,14,41
6666,10247,8
6667,3544,48
6668,5073,86
6669,6149,41
6670,7863,38
6671,14,12
6672,10247,10
6673,3544,5
6674,5073,33
6675,6149,5
6676,7863,50
6677,14,8
6678,10247,33
6679,3544,19
6680,5073,12
6681,6149,23
6682,7863,6
6683,14,24
6684,10247,38
6685,3544,91
6686,5073,7
6687,6149,14
6688,7863,36
6689,14,12
6690,10247,12
6691,3544,76
6692,5073,13
6693,6149,95
6694,7863,30
6695,14,81
6696,10247,19
6697,3544,84
6698,5073,63
6699,6149,33
6700,7863,10
6701,14,99
6702,10247,64
6703,3544,86
6704,5073,73
6705,6149,99
6706,7863,50
6707,14,19
6708,10247,64
6709,3544,16
6710,5073,45
6711,6149,7
6712,7863,39
6713,14,43
6714,10247,57
6715,3544,44
6716,5073,53
6717,6149,23
6718,7863,51
6719,14,18
6720,10247,38
6721,3544,3
6722,5073,16
6723,6149,25
6724,7863,23
6725,14,12
6726,10247,17
6727,3544,6
6728,5073,8
6729,6149,87
6730,7863,22
6731,14,73
6732,10247,12
6733,3544,0
6734,5073,4
6735,6149,37
6736,7863,15
6737,14,4
6738,10247,66
6739,3544,1
6740,5073,62
6741,6149,95
6742,7863,9
6743,14,16
6744,10247,2
6745,3544,75
6746,5073,67
6747,6149,6
6748,7863,30
6749,14,67
6750,10247,37
6751,3544,30
6752,5073,38
6753,6149,21
6754,7863,20
6755,14,94
6756,10247,80
6757,3544,12
6758,5073,87
6759,6149,49
6760,7863,93
6761,14,31
6762,10247,90
6763,3544,15
6764,5073,23
6765,6149,91
6766,7863,10
6767,14,29
6768,10247,45
6769,3544,87
6770,5073,60
6771,6149,39
6772,7863,25
6773,14,2
6774,10247,87
6775,3544,73
6776,5073,7
6777,6149,64
6778,7863,56
6779,14,10
6780,10247,15
6781,3544,1
6782,5073,39
6783,6149,35
6784,7863,31
6785,14,9
6786,10247,51
6787,3544,1
6788,5073,28
6789,6149,41
6790,7863,26
6791,14,5
6792,10247,2
6793,3544,39
6794,5073,4
6795,6149,17
6796,7863,29
6797,14,93
6798,10247,86
6799,3544,22
6800,5073,3
6801,6149,3
6802,7863,15
6803,14,72
6804,10247,23
6805,3544,40
6806,5073,25
6807,6149,27
6808,7863,59
6809,14,17
6810,10247,83
6811,3544,20
6812,5073,8
6813,6149,34
6814,7863,3
6815,14,91
6816,10247,36
6817,3544,71
6818,5073,90
6819,6149,21
6820,7863,46
6821,14,64
6822,10247,89
6823,3544,37
6824,5073,27
6825,6149,6
6826,7863,4
6827,14,30
6828,10247,13
6829,3544,35
6830,5073,66
6831,6149,46
6832,7863,87
6833,14,71
6834,10247,11
6835,3544,4
6836,5073,77
6837,6149,78
6838,7863,47
6839,14,22
6840,10247,76
6841,3544,38
6842,5073,79
6843,6149,11
6844,7863,17
6845,14,58
6846,10247,53
6847,3544,5
6848,5073,62
6849,6149,77
6850,7863,29
6851,14,87
6852,10247,43
6853,3544,18
6854,5073,29
6855,6149,37
6856,7863,8
6857,14,9
6858,10247,14
6859,3544,72
6860,5073,79
6861,6149,50
6862,7863,14
6863,14,80
6864,10247,21
6865,3544,49
6866,5073,77
6867,6149,17
6868,7863,13
6869,14,95
6870,10247,73
6871,3544,22
6872,5073,45
6873,6149,4
6874,7863,11
6875,14,37
6876,10247,81
6877,3544,4
6878,5073,10
6879,6149,28
6880,7863,13
6881,14,66
6882,10247,21
6883,3544,58
6884,5073,11
6885,6149,22
6886,7863,17
6887,14,10
6888,10247,25
6889,3544,8
6890,5073,36
6891,6149,30
6892,7863,7
6893,14,28
6894,10247,63
6895,3544,7
6896,5073,44
6897,6149,21
6898,7863,29
6899,14,3
6900,10247,26
6901,3544,25
6902,5073,59
6903,6149,79
6904,7863,16
6905,14,3
6906,10247,51
6907,3544,82
6908,5073,76
6909,6149,91
6910,7863,22
6911,14,5
6912,10247,4
6913,3544,44
6914,5073,23
6915,6149,48
6916,7863,18
6917,14,61
6918,10247,17
6919,3544,72
6920,5073,65
6921,6149,18
6922,7863,96
6923,14,41
6924,10247,61
6925,3544,6
6926,5073,7
6927,6149,58
6928,7863,5
6929,14,41
6930,10247,65
6931,3544,35
6932,5073,14
6933,6149,57
6934,7863,13
6935,14,64
6936,10247,91
6937,3544,85
6938,5073,37
6939,6149,56
6940,7863,86
6941,14,1
6942,10247,17
6943,3544,6
6944,5073,63
6945,6149,53
6946,7863,49
6947,14,9
6948,10247,0
6949,3544,78
6950,5073,69
6951,6149,59
6952,7863,23
6953,14,30
6954,10247,49
6955,3544,43
6956,5073,29
6957,6149,1
6958,7863,24
6959,14,6
6960,10247,44
6961,3544,33
6962,5073,56
6963,6149,6
6964,7863,1
6965,14,72
6966,10247,38
6967,3544,42
6968,5073,14
6969,6149,15
6970,7863,87
6971,14,57
6972,10247,72
6973,3544,31
6974,5073,28
6975,6149,54
6976,7863,38
6977,14,6
6978,10247,97
6979,3544,16
6980,5073,86
6981,6149,6
6982,7863,71
6983,14,21
6984,10247,3
6985,3544,15
6986,5073,81
6987,6149,65
6988,7863,26
6989,14,48
6990,10247,93
6991,3544,57
6992,5073,7
6993,6149,85
6994,7863,17
6995,14,0
6996,10247,82
6997,3544,81
6998,5073,66
6999,6149,15
7000,7863,21
7001,14,27
7002,10247,76
7003,3544,13
7004,5073,3
7005,6149,99
7006,7863,25
7007,14,63
7008,10247,41
7009,3544,21
7010,5073,4
7011,6149,85
7012,7863,72
7013,14,53
7014,10247,5
7015,3544,27
7016,5073,11
7017,6149,46
7018,7863,33
7019,14,76
7020,10247,18
7021,3544,56
7022,5073,25
7023,6149,32
7024,7863,13
7025,14,30
7026,10247,3
7027,3544,18
7028,5073,76
7029,6149,6
7030,7863,5
7031,14,8
7032,10247,11
7033,3544,3
7034,5073,55
7035,6149,8
7036,7863,22
7037,14,30
7038,10247,23
7039,3544,64
7040,5073,2
7041,6149,77
7042,7863,7
7043,14,3
7044,10247,24
7045,3544,31
7046,5073,46
7047,6149,0
7048,7863,37
7049,14,16
7050,10247,59
7051,3544,35
7052,5073,73
7053,6149,10
7054,7863,88
7055,14,48
7056,10247,33
7057,3544,12
7058,5073,57
7059,6149,94
7060,7863,50
7061,14,56
7062,10247,47
7063,3544,33
7064,5073,3
7065,6149,2
7066,7863,67
7067,14,34
7068,10247,1
7069,3544,74
7070,5073,85
7071,6149,10
7072,7863,86
7073,14,57
7074,10247,19
7075,3544,14
7076,5073,46
7077,6149,86
7078,7863,21
7079,14,24
7080,10247,9
7081,3544,33
7082,5073,54
7083,6149,15
7084,7863,96
7085,14,14
7086,10247,39
7087,3544,93
7088,5073,52
7089,6149,1
7090,7863,72
7091,14,29
7092,10247,29
7093,3544,18
7094,5073,2
7095,6149,12
7096,7863,12
7097,14,18
7098,10247,30
7099,3544,93
7100,5073,2
7101,6149,4
7102,7863,84
7103,14,39
7104,10247,66
7105,3544,15
7106,5073,29
7107,6149,20
7108,7863,5
7109,14,2
7110,10247,30
7111,3544,4
7112,5073,3
7113,6149,78
7114,7863,11
7115,14,37
7116,10247,62
7117,3544,91
7118,5073,6
7119,6149,32
7120,7863,46
7121,14,70
7122,10247,10
7123,3544,14
7124,5073,78
7125,6149,24
7126,7863,3
7127,14,20
7128,10247,52
7129,3544,34
7130,5073,52
7131,6149,30
7132,7863,29
7133,14,3
7134,10247,23
7135,3544,32
7136,5073,39
7137,6149,13
7138,7863,33
7139,14,67
7140,10247,14
7141,3544,90
7142,5073,10
7143,6149,5
7144,7863,11
7145,14,50
7146,10247,94
7147,3544,82
7148,5073,10
7149,6149,5
7150,7863,44
7151,14,11
7152,10247,34
7153,3544,52
7154,5073,1
7155,6149,14
7156,7863,3
7157,14,33
7158,10247,54
7159,3544,24
7160,5073,10
7161,6149,44
7162,7863,39
7163,14,8
7164,10247,16
7165,3544,38
7166,5073,44
7167,6149,17
7168,7863,18
7169,14,6
7170,10247,18
7171,3544,70
7172,5073,66
7173,6149,15
7174,7863,54
7175,14,28
7176,10247,17
7177,3544,33
7178,5073,51
7179,6149,17
7180,7863,35
7181,14,40
7182,10247,70
7183,3544,43
7184,5073,18
7185,6149,53
7186,7863,7
7187,14,82
7188,10247,10
7189,3544,0
7190,5073,53
7191,6149,45
7192,7863,11
7193,14,9
7194,10247,19
7195,3544,16
7196,5073,74
7197,6149,15
7198,7863,4
7199,14,51
7200,10247,75
7201,3544,91
7202,5073,62
7203,6149,13
7204,7863,93
7205,14,6
7206,10247,24
7207,3544,6
7208,5073,9
7209,6149,5
7210,7863,11
7211,14,79
7212,10247,6
7213,3544,13
7214,5073,77
7215,6149,9
7216,7863,46
7217,14,81
7218,10247,22
7219,3544,13
7220,5073,83
7221,6149,31
7222,7863,5
7223,14,55
7224,10247,35
7225,3544,92
7226,5073,18
7227,6149,9
7228,7863,86
7229,14,78
7230,10247,6
7231,3544,10
7232,5073,35
7233,6149,11
7234,7863,13
7235,14,97
7236,10247,12
7237,3544,39
7238,5073,84
7239,6149,25
7240,7863,94
7241,14,27
7242,10247,47
7243,3544,10
7244,5073,35
7245,6149,11
7246,7863,62
7247,14,20
7248,10247,48
7249,3544,30
7250,5073,7
7251,6149,7
7252,7863,25
7253,14,3
7254,10247,7
7255,3544,24
7256,5073,17
7257,6149,45
7258,7863,59
7259,14,32
7260,10247,6
7261,3544,19
7262,5073,92
7263,6149,91
7264,7863,41
7265,14,69
