,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_inc_price,inc_pct,weekday_pct,fancy_car_user,city_Carthag,city_Harko,phone_iPhone,first_month_cat_more_1_trip,first_month_cat_no_trips,month_5_still_here
37285,1.83,4.8,4.5,1.0,0.0,45.8,True,0,1,1,1,0,1
37286,2.87,5.0,4.0,1.25,25.0,100.0,True,0,1,1,0,0,1
37287,2.32,1.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
37288,2.62,5.0,5.0,1.13,50.0,0.0,False,0,0,0,0,1,1
37289,2.93,4.5,3.5,1.0,0.0,14.3,True,1,0,0,0,1,0
37290,24.97,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,1
37291,3.44,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
37292,2.53,4.9,5.0,1.1,15.6,46.9,True,0,1,1,1,0,1
37293,8.14,4.8,5.0,1.0,0.0,50.0,True,0,0,0,1,0,1
37294,8.12,5.0,5.0,1.0,0.0,100.0,True,1,0,1,1,0,0
37295,0.77,5.0,3.0,1.0,0.0,100.0,False,0,0,1,0,0,0
37296,4.21,5.0,,1.0,0.0,0.0,True,0,0,0,0,0,0
37297,9.64,4.8,4.8,1.0,0.0,66.7,True,0,1,1,0,1,1
37298,3.05,4.3,4.8,1.18,10.0,60.0,True,0,0,1,1,0,1
37299,3.62,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
37300,3.36,5.0,,1.0,0.0,100.0,True,1,0,0,0,0,0
37301,10.64,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
37302,5.65,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
37303,12.28,5.0,,1.0,0.0,100.0,False,1,0,0,0,1,0
37304,2.17,3.5,4.0,1.0,0.0,0.0,False,0,0,1,0,1,0
37305,5.96,4.8,5.0,1.0,0.0,66.7,False,0,1,1,0,1,1
37306,7.17,4.7,3.8,1.06,8.3,41.7,True,0,1,1,1,0,1
37307,0.66,4.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
37308,3.97,5.0,4.7,1.69,50.0,50.0,True,0,0,0,1,0,0
37309,2.31,5.0,5.0,1.25,50.0,0.0,False,1,0,0,1,0,0
37310,6.08,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
37311,13.22,5.0,5.0,1.0,0.0,33.3,False,0,0,1,1,0,0
37312,2.46,5.0,4.1,1.1,15.4,80.8,False,0,1,1,1,0,1
37313,1.83,5.0,4.5,1.0,0.0,50.0,False,0,0,0,0,0,1
37314,7.93,4.4,5.0,1.0,0.0,71.4,True,0,0,0,1,0,0
37315,2.27,5.0,5.0,1.0,0.0,50.0,False,1,0,0,0,1,0
37316,1.99,4.7,5.0,1.19,22.2,55.6,False,0,1,1,0,1,1
37317,9.53,4.5,5.0,1.0,0.0,50.0,False,0,0,0,0,1,0
37318,8.76,4.9,4.9,1.11,18.8,68.8,False,0,1,1,1,0,1
37319,12.18,5.0,4.0,1.0,0.0,33.3,False,1,0,0,1,0,0
37320,17.64,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,1
37321,2.81,4.7,4.8,1.0,0.0,84.6,False,1,0,1,1,0,1
37322,4.23,5.0,4.0,1.08,16.7,66.7,False,1,0,1,1,0,0
37323,1.61,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
37324,4.33,4.8,4.6,1.12,12.8,57.4,False,0,0,1,1,0,1
37325,3.69,4.6,4.3,1.03,2.6,55.3,True,0,0,1,1,0,1
37326,18.6,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
37327,16.34,4.0,5.0,1.0,0.0,66.7,True,0,1,1,0,1,1
37328,3.0,5.0,,1.25,50.0,50.0,False,1,0,1,1,0,0
37329,3.63,4.6,4.8,1.35,25.0,50.0,False,1,0,0,0,1,1
37330,2.8,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
37331,4.08,5.0,4.0,1.0,0.0,66.7,False,0,0,1,0,0,1
37332,2.93,4.9,4.8,1.0,0.0,64.9,False,0,1,1,1,0,1
37333,6.1,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
37334,4.39,5.0,4.5,1.0,0.0,80.0,False,0,1,1,0,0,1
37335,19.62,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
37336,3.4,5.0,4.3,1.06,22.2,44.4,False,1,0,1,0,1,1
37337,7.9,4.7,5.0,1.05,8.3,64.8,True,1,0,1,1,0,1
37338,2.93,4.0,3.9,1.0,0.0,55.6,False,0,0,1,1,0,0
37339,17.72,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
37340,7.01,5.0,5.0,1.0,0.0,33.3,True,0,0,1,1,0,1
37341,2.35,4.7,5.0,1.13,25.0,55.0,True,0,1,1,1,0,1
37342,2.82,4.7,3.9,1.41,32.1,80.2,True,0,0,1,1,0,1
37343,13.42,3.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
37344,2.14,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
37345,4.51,4.9,5.0,1.04,5.4,89.3,True,0,1,1,1,0,1
37346,9.12,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
37347,2.43,4.9,4.8,1.0,0.0,100.0,False,1,0,0,1,0,1
37348,5.38,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
37349,5.32,5.0,5.0,1.07,9.1,100.0,True,0,1,0,1,0,1
37350,5.67,4.5,4.7,1.05,10.0,50.0,True,0,0,1,0,0,1
37351,3.16,4.6,5.0,1.04,5.9,84.3,True,1,0,1,1,0,0
37352,1.04,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
37353,3.76,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
37354,2.15,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
37355,4.25,4.3,4.1,1.11,15.3,44.1,True,0,0,1,1,0,1
37356,4.23,4.8,5.0,1.0,0.0,100.0,True,0,1,1,0,0,1
37357,5.68,5.0,4.3,1.11,11.1,88.9,False,0,0,1,1,0,1
37358,5.81,4.6,5.0,1.0,0.0,80.0,False,0,1,1,0,1,1
37359,3.02,5.0,,1.0,0.0,100.0,False,1,0,0,0,1,1
37360,10.71,5.0,5.0,1.5,100.0,0.0,True,1,0,1,0,0,0
37361,7.36,4.5,5.0,1.13,50.0,100.0,True,0,1,0,0,1,0
37362,7.27,4.9,5.0,1.01,3.1,67.2,True,0,0,0,1,0,1
37363,0.79,3.7,2.0,1.25,33.3,33.3,True,0,1,0,1,0,1
37364,2.05,4.7,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
37365,10.72,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
37366,2.06,4.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
37367,1.66,5.0,5.0,1.0,0.0,0.0,True,0,0,0,0,0,0
37368,8.98,4.9,5.0,1.0,0.0,100.0,True,0,0,1,1,0,1
37369,3.03,5.0,4.7,1.08,13.8,58.6,False,0,1,1,1,0,1
37370,6.11,5.0,4.3,1.0,0.0,83.3,False,0,0,0,1,0,1
37371,1.48,5.0,,1.0,0.0,100.0,True,0,0,0,0,0,0
37372,2.14,5.0,4.9,1.02,4.2,83.3,True,1,0,1,0,0,1
37373,4.06,5.0,5.0,1.0,0.0,54.5,True,0,1,0,0,0,1
37374,4.12,4.8,5.0,1.25,30.0,40.0,False,0,1,1,1,0,1
37375,5.72,4.2,5.0,1.05,20.0,40.0,False,0,0,1,0,0,0
37376,1.77,4.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
37377,4.31,4.7,4.0,1.08,33.3,66.7,False,0,0,0,0,1,0
37378,11.74,4.9,5.0,1.0,0.0,22.2,True,0,1,0,1,0,1
37379,2.02,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
37380,2.93,5.0,4.5,1.0,0.0,0.0,True,1,0,1,1,0,0
37381,3.09,4.7,3.6,1.0,0.0,57.9,False,1,0,1,0,0,1
37382,10.43,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
37383,2.36,4.8,5.0,1.03,7.4,59.3,True,0,1,1,1,0,1
37384,4.88,5.0,,1.0,0.0,0.0,False,1,0,1,0,1,1
37385,1.32,5.0,5.0,1.58,33.3,100.0,False,1,0,1,1,0,0
37386,2.02,4.8,4.7,1.0,0.0,66.7,False,0,0,1,0,0,1
37387,39.69,1.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
37388,6.36,4.9,4.8,1.02,9.1,36.4,True,1,0,0,0,1,1
37389,2.13,4.2,5.0,1.0,0.0,40.0,True,0,1,1,0,0,0
37390,7.3,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
37391,14.37,5.0,4.0,1.0,0.0,100.0,False,1,0,1,0,0,0
37392,2.83,5.0,5.0,1.17,33.3,66.7,False,0,1,0,0,1,0
37393,6.81,4.0,4.0,2.0,50.0,50.0,True,1,0,1,0,1,0
37394,4.94,4.9,4.7,1.04,16.7,66.7,False,0,1,1,1,0,1
37395,18.58,4.9,4.2,1.0,0.0,100.0,True,0,1,1,0,1,1
37396,4.03,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
37397,3.14,4.8,4.7,1.08,7.1,61.9,False,0,0,1,0,1,1
37398,22.67,4.8,4.8,1.0,0.0,100.0,True,0,0,1,1,0,0
37399,3.05,4.8,5.0,1.15,15.4,46.2,True,0,0,1,1,0,1
37400,2.65,4.8,5.0,1.15,20.0,40.0,False,1,0,0,1,0,1
37401,3.88,4.8,4.9,1.39,27.3,90.9,False,0,0,0,1,0,0
37402,0.88,1.0,1.0,1.0,0.0,100.0,False,0,0,1,0,0,0
37403,11.47,5.0,5.0,1.0,0.0,40.0,True,0,0,1,1,0,0
37404,1.77,5.0,,1.0,0.0,0.0,True,1,0,1,0,1,1
37405,4.09,5.0,4.0,1.0,0.0,100.0,False,1,0,1,1,0,0
37406,1.56,5.0,4.8,1.03,3.4,72.4,True,0,1,1,1,0,1
37407,9.4,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,0,0
37408,14.65,5.0,5.0,1.0,0.0,100.0,True,0,0,1,1,0,1
37409,8.15,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,1,1
37410,1.67,5.0,,1.0,0.0,0.0,True,1,0,1,0,0,0
37411,1.8,5.0,5.0,1.0,0.0,50.0,True,1,0,0,0,1,0
37412,14.57,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,1,1
37413,2.71,5.0,4.6,1.05,20.0,60.0,False,0,0,1,1,0,0
37414,5.73,5.0,5.0,1.0,0.0,75.0,False,1,0,1,1,0,0
37415,1.71,4.8,4.0,1.0,0.0,75.0,False,0,0,0,1,0,0
37416,1.24,4.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
37417,2.15,4.7,4.9,1.01,4.8,57.1,False,0,0,0,1,0,1
37418,4.68,4.6,4.7,1.0,0.0,62.5,False,0,0,1,1,0,0
37419,1.53,4.0,5.0,1.0,0.0,80.0,False,1,0,0,1,0,0
37420,1.5,5.0,5.0,1.0,0.0,0.0,True,1,0,1,1,0,0
37421,4.47,5.0,5.0,1.0,0.0,0.0,False,0,0,0,1,0,0
37422,2.62,4.6,2.7,1.02,5.0,50.0,True,0,0,1,0,0,1
37423,5.61,5.0,4.0,1.0,0.0,57.1,True,0,1,1,1,0,1
37424,2.87,5.0,4.0,1.44,25.0,75.0,True,1,0,1,0,0,1
37425,3.55,4.4,4.3,1.11,13.3,96.7,False,0,1,0,1,0,1
37426,1.44,4.5,3.8,1.0,0.0,57.1,False,0,0,1,1,0,1
37427,3.6,4.7,5.0,1.0,0.0,42.9,False,0,0,1,1,0,0
37428,1.34,4.7,4.0,1.0,0.0,71.4,False,0,1,1,1,0,1
37429,3.25,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
37430,1.54,5.0,4.0,1.0,0.0,100.0,False,0,1,0,1,0,1
37431,13.29,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
37432,1.87,5.0,5.0,1.23,20.0,50.0,False,0,0,1,0,0,1
37433,2.62,4.9,5.0,1.04,8.3,58.3,True,0,1,1,1,0,1
37434,4.18,5.0,5.0,1.0,0.0,80.0,True,0,0,1,0,1,1
37435,3.77,5.0,4.3,1.0,0.0,66.7,True,1,0,1,1,0,0
37436,18.37,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
37437,3.21,4.7,4.9,1.13,7.7,76.9,True,0,0,0,1,0,0
37438,2.37,5.0,2.0,1.0,0.0,0.0,True,1,0,1,0,0,0
37439,6.07,5.0,,1.0,0.0,0.0,False,1,0,1,1,0,0
37440,1.89,4.7,4.8,1.1,10.3,66.2,True,0,0,1,1,0,1
37441,1.54,5.0,,1.0,0.0,0.0,False,0,1,1,0,1,0
37442,2.55,,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
37443,1.93,4.9,4.6,1.0,0.0,71.4,False,0,0,0,1,0,1
37444,0.88,3.0,4.0,1.0,0.0,0.0,True,0,0,0,0,0,0
37445,0.85,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
37446,1.65,4.8,4.5,1.25,18.8,31.3,True,1,0,1,1,0,0
37447,25.6,5.0,5.0,1.0,0.0,75.0,False,0,1,0,0,0,1
37448,7.82,5.0,4.5,1.5,50.0,50.0,False,0,1,1,0,1,1
37449,2.77,5.0,,1.0,0.0,100.0,True,0,0,0,1,0,0
37450,6.28,4.9,4.5,1.11,15.8,52.6,True,0,1,1,1,0,1
37451,7.24,4.4,5.0,1.0,0.0,71.4,True,1,0,1,1,0,1
37452,3.84,4.8,4.7,1.12,11.8,70.6,True,0,0,0,1,0,1
37453,3.44,5.0,5.0,1.33,11.1,33.3,False,1,0,1,0,0,1
37454,1.9,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
37455,9.73,5.0,5.0,1.0,0.0,60.0,True,0,1,1,0,1,1
37456,6.0,4.8,4.9,1.0,0.0,70.8,True,0,1,1,1,0,1
37457,8.56,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
37458,2.78,4.4,5.0,1.01,5.6,38.9,True,0,0,1,1,0,1
37459,7.61,5.0,5.0,1.0,0.0,50.0,False,0,0,1,0,0,0
37460,17.21,5.0,,1.0,0.0,50.0,False,0,0,0,0,0,0
37461,2.54,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,1
37462,4.01,4.5,5.0,1.09,12.5,62.5,False,1,0,1,1,0,0
37463,1.57,5.0,5.0,1.0,0.0,50.0,False,0,0,1,0,0,0
37464,5.59,5.0,5.0,1.0,0.0,50.0,False,0,1,1,0,1,1
37465,2.74,5.0,,1.0,0.0,100.0,True,0,0,0,0,0,1
37466,11.49,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
37467,2.98,4.7,4.8,1.0,0.0,72.2,False,1,0,1,0,1,1
37468,3.19,5.0,4.8,1.0,0.0,100.0,True,1,0,1,0,1,1
37469,2.46,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
37470,3.46,5.0,4.0,1.0,0.0,100.0,False,0,1,0,1,0,0
37471,0.85,5.0,,1.0,0.0,100.0,True,1,0,0,0,1,0
37472,15.37,4.5,4.0,1.0,0.0,0.0,False,0,0,0,0,1,0
37473,1.88,5.0,,1.0,0.0,0.0,False,1,0,1,0,1,1
37474,3.68,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,1,0
37475,2.47,4.7,4.4,1.07,16.1,58.1,False,0,1,1,1,0,1
37476,18.25,5.0,4.3,1.0,0.0,80.0,True,0,0,1,0,1,1
37477,3.24,4.8,4.8,1.05,20.0,40.0,False,0,0,1,0,0,1
37478,16.01,4.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
37479,13.5,5.0,4.0,1.0,0.0,100.0,True,0,0,1,0,0,0
37480,3.33,4.7,4.5,1.02,7.1,71.4,True,0,0,0,1,0,1
37481,3.8,5.0,4.6,1.03,6.7,66.7,False,0,0,1,1,0,1
37482,2.68,4.8,3.7,1.0,0.0,20.0,False,0,0,1,0,0,0
37483,4.91,4.5,4.5,1.25,15.8,63.2,False,1,0,0,0,0,1
37484,10.06,4.9,5.0,1.0,0.0,75.0,False,0,1,1,0,1,1
37485,3.28,5.0,,1.25,100.0,100.0,False,0,0,0,0,1,0
37486,4.2,5.0,,1.0,0.0,0.0,False,0,1,1,0,0,0
37487,4.39,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
37488,3.18,4.0,4.5,1.05,20.0,60.0,False,1,0,0,0,0,0
37489,7.27,4.5,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
37490,3.49,4.7,5.0,1.0,0.0,33.3,False,1,0,1,1,0,0
37491,2.92,4.8,4.8,1.0,0.0,100.0,True,1,0,1,1,0,0
37492,4.75,5.0,3.0,1.0,0.0,75.0,True,0,0,0,0,1,1
37493,3.29,4.6,5.0,1.11,27.3,63.6,False,1,0,1,0,1,1
37494,3.06,4.9,4.9,1.02,4.8,81.0,False,0,1,1,1,0,1
37495,2.49,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
37496,4.16,5.0,5.0,1.0,0.0,62.5,False,0,1,1,1,0,0
37497,5.83,4.9,3.5,1.0,0.0,85.7,True,1,0,1,0,0,1
37498,13.3,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
37499,0.93,4.0,4.0,1.0,0.0,100.0,True,0,0,1,1,0,0
37500,6.2,5.0,5.0,1.0,0.0,33.3,False,0,0,0,1,0,1
37501,18.92,5.0,5.0,1.0,0.0,66.7,True,1,0,1,0,0,0
37502,2.2,4.5,5.0,1.0,0.0,100.0,False,1,0,0,1,0,0
37503,2.2,5.0,3.8,1.0,0.0,28.6,True,0,0,1,1,0,1
37504,4.81,5.0,4.5,1.27,30.0,40.0,True,0,0,0,0,0,1
37505,9.75,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
37506,3.64,4.7,4.9,1.0,0.0,75.8,False,0,0,1,1,0,1
37507,2.34,4.8,5.0,1.05,12.0,48.0,False,0,1,1,1,0,1
37508,3.94,4.4,4.8,1.06,5.9,88.2,True,0,0,1,1,0,1
37509,3.47,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,0,1
37510,7.97,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
37511,4.01,4.7,5.0,1.2,25.0,50.0,False,0,0,0,1,0,1
37512,3.38,4.7,5.0,1.0,0.0,66.7,False,1,0,0,1,0,0
37513,1.22,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,1
37514,3.23,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
37515,7.59,5.0,1.0,1.0,0.0,100.0,False,0,0,0,1,0,0
37516,1.83,,,1.0,0.0,0.0,False,0,0,1,0,1,0
37517,3.44,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
37518,2.42,5.0,,1.0,0.0,100.0,True,0,1,0,0,0,0
37519,5.69,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,1,0
37520,6.21,4.5,5.0,1.0,0.0,60.0,False,0,0,1,1,0,1
37521,2.05,4.7,5.0,1.0,0.0,100.0,False,0,0,0,1,0,1
37522,1.74,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
37523,1.49,5.0,5.0,1.0,0.0,50.0,True,0,0,1,0,1,1
37524,9.94,3.7,4.7,1.0,0.0,100.0,False,0,1,0,1,0,0
37525,2.63,2.0,,1.0,0.0,100.0,False,0,0,0,0,1,0
37526,0.44,5.0,,1.0,0.0,100.0,False,0,1,1,0,1,0
37527,1.37,5.0,5.0,1.42,33.3,66.7,False,0,1,1,1,0,0
37528,3.75,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
37529,7.24,5.0,3.0,1.13,25.0,75.0,False,0,1,1,0,0,1
37530,14.72,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
37531,1.0,5.0,5.0,1.0,0.0,100.0,True,1,0,1,1,0,0
37532,1.81,5.0,5.0,1.58,33.3,66.7,True,0,1,1,1,0,0
37533,3.83,3.8,5.0,1.15,20.0,40.0,True,1,0,1,0,1,1
37534,5.78,4.5,4.3,1.0,0.0,63.6,False,0,0,0,1,0,1
37535,0.55,5.0,4.0,1.0,0.0,0.0,True,0,0,0,0,0,0
37536,1.33,3.0,,1.0,0.0,0.0,False,1,0,0,0,1,1
37537,5.51,4.9,4.4,1.01,2.9,68.6,True,0,0,1,1,0,1
37538,18.09,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
37539,3.77,5.0,4.0,1.0,0.0,66.7,False,1,0,1,0,0,0
37540,5.06,5.0,4.6,1.0,0.0,80.0,True,0,1,1,1,0,1
37541,6.36,5.0,5.0,1.0,0.0,60.0,False,0,0,1,1,0,0
37542,6.59,4.9,4.0,1.0,0.0,87.5,True,0,1,1,1,0,1
37543,6.99,4.7,4.7,1.0,0.0,47.4,True,0,0,0,1,0,1
37544,3.74,4.8,5.0,1.11,16.8,78.3,True,0,1,1,1,0,1
37545,1.53,3.8,4.3,1.0,0.0,25.0,False,0,0,0,0,1,1
37546,1.1,4.0,5.0,1.08,33.3,0.0,False,1,0,0,0,1,0
37547,15.65,5.0,,1.0,0.0,100.0,False,0,0,0,0,1,0
37548,3.19,4.6,5.0,1.13,12.0,68.0,True,1,0,1,1,0,1
37549,9.83,5.0,4.6,1.0,0.0,92.0,True,0,1,0,1,0,1
37550,2.35,4.7,4.1,1.06,9.3,71.0,True,1,0,1,1,0,1
37551,2.51,5.0,5.0,1.0,0.0,50.0,False,1,0,0,0,0,0
37552,22.77,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
37553,1.66,5.0,4.8,1.42,33.3,66.7,True,1,0,0,1,0,0
37554,4.9,4.8,5.0,1.7,60.0,80.0,True,0,0,1,0,0,1
37555,1.16,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
37556,3.88,4.8,4.1,1.15,18.2,51.5,True,1,0,1,1,0,1
37557,6.94,5.0,5.0,1.0,0.0,100.0,False,1,0,0,1,0,0
37558,6.51,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,0
37559,2.64,4.8,4.1,1.13,17.8,82.2,True,0,1,1,1,0,1
37560,4.34,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,1
37561,4.71,4.7,4.3,1.05,6.7,60.0,True,0,0,1,1,0,1
37562,28.01,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
37563,3.04,4.5,3.3,1.19,37.5,50.0,True,0,0,1,1,0,1
37564,4.09,5.0,,1.0,0.0,0.0,True,1,0,0,0,0,0
37565,2.86,4.9,4.8,1.0,0.0,74.1,False,0,0,1,1,0,1
37566,3.02,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
37567,2.77,5.0,4.0,1.0,0.0,66.7,False,1,0,1,0,1,1
37568,6.45,4.9,5.0,1.0,0.0,70.0,True,0,0,1,1,0,1
37569,3.11,4.6,4.2,1.01,4.5,68.2,True,0,0,1,1,0,1
37570,2.21,4.8,4.9,1.11,16.0,92.0,True,0,1,1,0,1,1
37571,15.31,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,1
37572,21.99,5.0,5.0,1.0,0.0,100.0,False,1,0,0,1,0,0
37573,6.25,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
37574,5.6,5.0,5.0,1.0,0.0,66.7,False,0,0,1,0,1,0
37575,1.51,4.0,5.0,1.63,50.0,0.0,False,0,1,1,1,0,0
37576,2.06,4.8,4.4,1.17,20.2,79.8,True,0,1,1,1,0,1
37577,1.87,5.0,5.0,1.0,0.0,50.0,False,1,0,1,0,0,0
37578,2.64,5.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
37579,15.29,5.0,4.5,1.63,50.0,50.0,True,1,0,0,1,0,0
37580,5.24,4.7,3.0,1.0,0.0,100.0,False,0,0,1,1,0,1
37581,2.98,5.0,5.0,1.0,0.0,33.3,False,0,1,1,1,0,0
37582,1.43,4.8,4.6,1.0,0.0,85.7,True,0,0,1,1,0,1
37583,0.78,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
37584,3.76,4.8,4.4,1.04,11.8,35.3,False,0,0,0,1,0,1
37585,5.55,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
37586,1.94,4.4,5.0,1.0,0.0,84.0,True,0,0,1,1,0,1
37587,6.27,4.8,5.0,1.0,0.0,83.3,True,0,0,1,0,1,1
37588,10.15,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
37589,3.4,4.8,4.8,1.09,16.0,36.0,False,0,0,1,0,0,1
37590,3.57,4.7,5.0,1.23,33.3,44.4,True,0,1,1,1,0,1
37591,3.39,4.4,2.6,1.0,0.0,40.0,True,0,0,1,0,0,1
37592,6.93,5.0,5.0,1.0,0.0,40.0,False,0,1,1,0,0,1
37593,7.0,4.5,4.0,1.0,0.0,0.0,True,0,0,0,0,0,1
37594,4.77,4.8,5.0,1.0,0.0,50.0,True,0,0,1,1,0,0
37595,12.26,4.7,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
37596,1.77,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
37597,2.23,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
37598,3.25,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
37599,2.26,4.7,5.0,1.05,5.0,40.0,True,0,0,1,1,0,1
37600,6.4,5.0,4.9,1.02,7.1,64.3,False,0,1,1,1,0,1
37601,1.67,4.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
37602,2.3,5.0,5.0,1.2,20.0,0.0,True,0,0,1,0,0,1
37603,2.88,4.9,4.9,1.1,23.1,46.2,True,0,1,1,1,0,1
37604,5.47,4.5,4.3,1.0,0.0,50.0,True,0,0,0,1,0,0
37605,2.79,5.0,5.0,1.0,0.0,50.0,False,1,0,0,1,0,0
37606,1.93,5.0,4.0,1.0,0.0,33.3,True,1,0,1,1,0,0
37607,3.23,5.0,5.0,1.0,0.0,66.7,True,0,0,0,0,0,1
37608,2.08,5.0,,1.13,50.0,50.0,False,0,0,1,1,0,0
37609,6.46,4.5,4.5,1.0,0.0,100.0,True,0,0,0,0,1,1
37610,2.96,5.0,5.0,1.0,0.0,83.3,False,1,0,0,1,0,0
37611,3.63,4.7,5.0,1.1,20.0,75.0,False,0,1,1,0,0,1
37612,13.57,5.0,4.0,1.0,0.0,100.0,False,0,1,1,0,0,0
37613,2.0,4.7,5.0,1.0,0.0,30.0,False,0,0,1,1,0,1
37614,1.32,4.7,5.0,1.13,13.6,100.0,True,0,1,0,1,0,1
37615,2.47,4.7,3.5,1.0,0.0,50.0,False,0,0,1,0,1,1
37616,2.83,4.9,5.0,1.0,0.0,88.9,True,0,1,0,1,0,1
37617,7.56,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
37618,3.7,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
37619,8.54,3.5,4.0,1.0,0.0,50.0,True,0,0,1,1,0,0
37620,2.54,5.0,,1.25,100.0,0.0,False,0,0,1,0,0,0
37621,1.7,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
37622,3.0,5.0,4.8,1.16,20.0,81.4,True,0,1,1,1,0,1
37623,2.12,4.0,,1.0,0.0,0.0,True,1,0,0,0,0,0
37624,2.91,4.8,5.0,1.25,25.0,50.0,False,0,0,1,0,1,0
37625,2.92,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
37626,2.87,4.8,5.0,1.06,12.5,87.5,True,0,1,1,0,1,1
37627,1.32,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
